,country,year,sex,age,suicides_no,population,crude_rate_per_100k
37755,Sweden,1989,female,05-14,2,481100.0,0.4157139887757223
37756,Sweden,1989,female,55-74,147,890900.0,16.50016836906499
37757,Sweden,1989,female,75+,56,415300.0,13.484228268721408
37758,Sweden,1989,male,15-24,120,605200.0,19.828155981493722
37759,Sweden,1989,male,25-34,200,593100.0,33.72112628561794
37760,Sweden,1989,male,35-54,381,1157700.0,32.91008033169215
37761,Sweden,1989,male,05-14,0,505800.0,0.0
37762,Sweden,1989,male,55-74,284,803800.0,35.33217218213486
37763,Sweden,1989,male,75+,137,257100.0,53.286658887592374
37764,Sweden,1990,female,15-24,30,571400.0,5.250262513125656
37765,Sweden,1990,female,25-34,63,574600.0,10.964148973198746
37766,Sweden,1990,female,35-54,156,1130600.0,13.797983371661067
37767,Sweden,1990,female,05-14,1,478400.0,0.20903010033444816
37768,Sweden,1990,female,55-74,138,883800.0,15.61439239646979
37769,Sweden,1990,female,75+,63,422700.0,14.904187366926898
37770,Sweden,1990,male,15-24,88,600300.0,14.659336998167582
37771,Sweden,1990,male,25-34,157,606600.0,25.88196505110452
37772,Sweden,1990,male,35-54,340,1174000.0,28.960817717206133
37773,Sweden,1990,male,05-14,4,503700.0,0.7941234862021045
37774,Sweden,1990,male,55-74,287,798100.0,35.96040596416489
37775,Sweden,1990,male,75+,144,261500.0,55.06692160611854
37776,Sweden,1991,female,15-24,28,563000.0,4.9733570159857905
37777,Sweden,1991,female,25-34,62,584100.0,10.61462078411231
37778,Sweden,1991,female,35-54,162,1144900.0,14.14970739802603
37779,Sweden,1991,female,05-14,3,480200.0,0.6247396917950855
37780,Sweden,1991,female,55-74,130,878300.0,14.80132073323466
37781,Sweden,1991,female,75+,62,429000.0,14.452214452214452
37782,Sweden,1991,male,15-24,100,590000.0,16.94915254237288
37783,Sweden,1991,male,25-34,162,617400.0,26.239067055393583
37784,Sweden,1991,male,35-54,375,1189400.0,31.528501765596097
37785,Sweden,1991,male,05-14,3,506100.0,0.5927682276229994
37786,Sweden,1991,male,55-74,266,794100.0,33.49704067497796
37787,Sweden,1991,male,75+,130,264600.0,49.130763416477706
37788,Sweden,1992,female,15-24,37,552200.0,6.700470843897138
37789,Sweden,1992,female,25-34,50,592100.0,8.444519506840061
37790,Sweden,1992,female,35-54,145,1157500.0,12.526997840172786
37791,Sweden,1992,female,05-14,0,485300.0,0.0
37792,Sweden,1992,female,55-74,129,874000.0,14.759725400457665
37793,Sweden,1992,female,75+,58,435000.0,13.333333333333334
37794,Sweden,1992,male,15-24,58,577600.0,10.041551246537397
37795,Sweden,1992,male,25-34,144,626200.0,22.995847971893966
37796,Sweden,1992,male,35-54,359,1202600.0,29.851987360718443
37797,Sweden,1992,male,05-14,3,511200.0,0.5868544600938967
37798,Sweden,1992,male,55-74,232,791400.0,29.315137730603993
37799,Sweden,1992,male,75+,140,268100.0,52.21932114882507
37800,Sweden,1993,female,15-24,36,542600.0,6.634721710283818
37801,Sweden,1993,female,25-34,61,599100.0,10.181939576030713
37802,Sweden,1993,female,35-54,151,1169000.0,12.917023096663815
37803,Sweden,1993,female,05-14,0,494200.0,0.0
37804,Sweden,1993,female,55-74,108,871200.0,12.396694214876034
37805,Sweden,1993,female,75+,61,439800.0,13.869940882219192
37806,Sweden,1993,male,15-24,68,567200.0,11.988716502115656
37807,Sweden,1993,male,25-34,129,633400.0,20.36627723397537
37808,Sweden,1993,male,35-54,385,1214000.0,31.71334431630972
37809,Sweden,1993,male,05-14,1,520500.0,0.19212295869356388
37810,Sweden,1993,male,55-74,235,790900.0,29.712985206726515
37811,Sweden,1993,male,75+,138,270600.0,50.99778270509978
37812,Sweden,1994,female,15-24,19,537800.0,3.532911863146151
37813,Sweden,1994,female,25-34,51,605300.0,8.42557409548984
37814,Sweden,1994,female,35-54,134,1179900.0,11.35689465208916
37815,Sweden,1994,female,05-14,2,507200.0,0.3943217665615142
37816,Sweden,1994,female,55-74,119,871900.0,13.648354169056086
37817,Sweden,1994,female,75+,70,444500.0,15.74803149606299
37818,Sweden,1994,male,15-24,74,561700.0,13.174292326864874
37819,Sweden,1994,male,25-34,139,638400.0,21.773182957393484
37820,Sweden,1994,male,35-54,347,1225300.0,28.319595201175222
37821,Sweden,1994,male,05-14,0,534800.0,0.0
37822,Sweden,1994,male,55-74,232,793800.0,29.22650541698161
37823,Sweden,1994,male,75+,137,273500.0,50.09140767824498
37824,Sweden,1995,female,15-24,28,534300.0,5.240501590866554
37825,Sweden,1995,female,25-34,39,609100.0,6.402889509111804
37826,Sweden,1995,female,35-54,163,1189500.0,13.703236654056326
37827,Sweden,1995,female,05-14,1,520700.0,0.19204916458613405
37828,Sweden,1995,female,55-74,103,869100.0,11.851340467149925
37829,Sweden,1995,female,75+,78,453700.0,17.191977077363898
37830,Sweden,1995,male,15-24,75,557900.0,13.443269403118839
37831,Sweden,1995,male,25-34,134,640900.0,20.908097987205494
37832,Sweden,1995,male,35-54,371,1233900.0,30.067266391117595
37833,Sweden,1995,male,05-14,3,549300.0,0.5461496450027307
37834,Sweden,1995,male,55-74,233,794600.0,29.32292977598792
37835,Sweden,1995,male,75+,120,280000.0,42.85714285714286
37836,Sweden,1996,female,15-24,24,527200.0,4.552352048558421
37837,Sweden,1996,female,25-34,45,611400.0,7.360157016683023
37838,Sweden,1996,female,35-54,146,1196200.0,12.20531683664939
37839,Sweden,1996,female,05-14,2,533300.0,0.3750234389649353
37840,Sweden,1996,female,55-74,96,863600.0,11.116257526632701
37841,Sweden,1996,female,75+,68,465100.0,14.620511717910128
37842,Sweden,1996,male,15-24,66,550800.0,11.982570806100219
37843,Sweden,1996,male,25-34,141,642400.0,21.948941469489412
37844,Sweden,1996,male,35-54,326,1239400.0,26.303049862836858
37845,Sweden,1996,male,05-14,1,563200.0,0.1775568181818182
37846,Sweden,1996,male,55-74,225,793800.0,28.34467120181406
37847,Sweden,1996,male,75+,113,287900.0,39.24973949287947
37848,Sweden,1997,female,15-24,34,518700.0,6.554848660111817
37849,Sweden,1997,female,25-34,42,613100.0,6.850432229652585
37850,Sweden,1997,female,35-54,138,1199600.0,11.50383461153718
37851,Sweden,1997,female,05-14,3,545900.0,0.549551199853453
37852,Sweden,1997,female,55-74,84,864300.0,9.71884762235335
37853,Sweden,1997,female,75+,43,472800.0,9.094754653130288
37854,Sweden,1997,male,15-24,63,542000.0,11.623616236162361
37855,Sweden,1997,male,25-34,125,643100.0,19.437101539418443
37856,Sweden,1997,male,35-54,333,1241800.0,26.815912385247223
37857,Sweden,1997,male,05-14,3,577000.0,0.5199306759098787
37858,Sweden,1997,male,55-74,227,799800.0,28.38209552388097
37859,Sweden,1997,male,75+,106,293200.0,36.15279672578445
37860,Sweden,1998,female,15-24,28,510700.0,5.48267084393969
37861,Sweden,1998,female,25-34,35,612500.0,5.714285714285714
37862,Sweden,1998,female,35-54,119,1199900.0,9.917493124427034
37863,Sweden,1998,female,05-14,1,557500.0,0.17937219730941703
37864,Sweden,1998,female,55-74,107,872000.0,12.270642201834862
37865,Sweden,1998,female,75+,59,478400.0,12.332775919732441
37866,Sweden,1998,male,15-24,57,534000.0,10.674157303370787
37867,Sweden,1998,male,25-34,119,640900.0,18.56763925729443
37868,Sweden,1998,male,35-54,325,1241400.0,26.18011922023522
37869,Sweden,1998,male,05-14,2,589000.0,0.33955857385398985
37870,Sweden,1998,male,55-74,250,812600.0,30.765444253015016
37871,Sweden,1998,male,75+,129,297400.0,43.37592468056489
37872,Sweden,1999,female,15-24,32,503923.0,6.3501765150628176
37873,Sweden,1999,female,25-34,45,608461.0,7.395708188363757
37874,Sweden,1999,female,35-54,141,1200105.0,11.748971964953068
37875,Sweden,1999,female,05-14,0,566520.0,0.0
37876,Sweden,1999,female,55-74,88,885033.0,9.943132064002134
37877,Sweden,1999,female,75+,52,482165.0,10.78468988831624
37878,Sweden,1999,male,15-24,78,527294.0,14.792506647145615
37879,Sweden,1999,male,25-34,103,635058.0,16.218991021292542
37880,Sweden,1999,male,35-54,317,1240536.0,25.5534704353602
37881,Sweden,1999,male,05-14,3,597532.0,0.5020651613637429
37882,Sweden,1999,male,55-74,239,830817.0,28.766864423814148
37883,Sweden,1999,male,75+,122,300569.0,40.58968157062105
37884,Sweden,2000,female,15-24,26,500737.0,5.192346481286584
37885,Sweden,2000,female,25-34,30,601750.0,4.985459077690071
37886,Sweden,2000,female,35-54,123,1200882.0,10.242471783239319
37887,Sweden,2000,female,05-14,1,570673.0,0.17523170011547767
37888,Sweden,2000,female,55-74,100,901293.0,11.095171048704472
37889,Sweden,2000,female,75+,49,484818.0,10.106885470423952
37890,Sweden,2000,male,15-24,63,524457.0,12.012424278825527
37891,Sweden,2000,male,25-34,114,626512.0,18.19598028449575
37892,Sweden,2000,male,35-54,275,1240681.0,22.165246344547874
37893,Sweden,2000,male,05-14,1,601300.0,0.16630633627141195
37894,Sweden,2000,male,55-74,221,852707.0,25.91746051105479
37895,Sweden,2000,male,75+,128,303198.0,42.21663731291104
37896,Sweden,2001,female,15-24,18,502901.0,3.579233288460353
37897,Sweden,2001,female,25-34,29,593553.0,4.885831593808809
37898,Sweden,2001,female,35-54,135,1201311.0,11.23772278785427
37899,Sweden,2001,female,05-14,3,569357.0,0.5269101811341566
37900,Sweden,2001,female,55-74,116,919616.0,12.613960609645764
37901,Sweden,2001,female,75+,63,486462.0,12.950651849476422
37902,Sweden,2001,male,15-24,59,527111.0,11.193088362792656
37903,Sweden,2001,male,25-34,104,616460.0,16.87051876845213
37904,Sweden,2001,male,35-54,311,1241616.0,25.048001958737647
37905,Sweden,2001,male,05-14,2,599375.0,0.33368091762252344
37906,Sweden,2001,male,55-74,228,876012.0,26.02704072546951
37907,Sweden,2001,male,75+,129,305543.0,42.219916672939654
37908,Sweden,2002,female,15-24,23,508851.0,4.519987186818931
37909,Sweden,2002,female,25-34,36,584302.0,6.1611974629558
37910,Sweden,2002,female,35-54,105,1201907.0,8.736116854299043
37911,Sweden,2002,female,05-14,3,563639.0,0.5322555749336012
37912,Sweden,2002,female,55-74,102,939023.0,10.862353744263984
37913,Sweden,2002,female,75+,49,486242.0,10.077286618597324
37914,Sweden,2002,male,15-24,78,533111.0,14.63109933953717
37915,Sweden,2002,male,25-34,101,605900.0,16.669417395609837
37916,Sweden,2002,male,35-54,315,1242971.0,25.342505979624626
37917,Sweden,2002,male,05-14,4,593329.0,0.6741622270275007
37918,Sweden,2002,male,55-74,252,899721.0,28.008682691634405
37919,Sweden,2002,male,75+,112,306832.0,36.50205975908641
37920,Sweden,2003,female,15-24,35,518172.0,6.754513945176504
37921,Sweden,2003,female,25-34,58,576009.0,10.069287111833322
37922,Sweden,2003,female,35-54,99,1201468.0,8.239919831406246
37923,Sweden,2003,female,05-14,2,554143.0,0.36091766926587543
37924,Sweden,2003,female,55-74,92,957995.0,9.603390414354982
37925,Sweden,2003,female,75+,50,486063.0,10.2867323783131
37926,Sweden,2003,male,15-24,60,543102.0,11.047648508015069
37927,Sweden,2003,male,25-34,85,596698.0,14.245061991158005
37928,Sweden,2003,male,35-54,300,1242898.0,24.137137560765247
37929,Sweden,2003,male,05-14,1,583622.0,0.17134378073479067
37930,Sweden,2003,male,55-74,225,922446.0,24.39167170761215
37931,Sweden,2003,male,75+,105,307923.0,34.09943394939644
37932,Sweden,2004,female,15-24,32,529514.0,6.043277420427033
37933,Sweden,2004,female,25-34,32,570904.0,5.605145523590656
37934,Sweden,2004,female,35-54,103,1199288.0,8.588429134619874
37935,Sweden,2004,female,05-14,4,541753.0,0.7383438578097399
37936,Sweden,2004,female,55-74,107,975912.0,10.964103320791219
37937,Sweden,2004,female,75+,43,486526.0,8.83817103299721
37938,Sweden,2004,male,15-24,90,555650.0,16.197246468100424
37939,Sweden,2004,male,25-34,84,590802.0,14.217961347456509
37940,Sweden,2004,male,35-54,300,1240460.0,24.18457668929268
37941,Sweden,2004,male,05-14,3,570311.0,0.5260287807880262
37942,Sweden,2004,male,55-74,248,943682.0,26.28003925051023
37943,Sweden,2004,male,75+,109,309512.0,35.21672826901703
37944,Sweden,2005,female,15-24,36,542149.0,6.640240966966645
37945,Sweden,2005,female,25-34,40,568205.0,7.039712779718587
37946,Sweden,2005,female,35-54,135,1198561.0,11.263506821930632
37947,Sweden,2005,female,05-14,4,526739.0,0.7593893750035596
37948,Sweden,2005,female,55-74,121,991544.0,12.203190176129349
37949,Sweden,2005,female,75+,48,486935.0,9.857578526908108
37950,Sweden,2005,male,15-24,68,569180.0,11.947011490213992
37951,Sweden,2005,male,25-34,95,588142.0,16.152561796300894
37952,Sweden,2005,male,35-54,297,1238835.0,23.97413699160905
37953,Sweden,2005,male,05-14,5,554489.0,0.9017311434491938
37954,Sweden,2005,male,55-74,253,962782.0,26.278015168542826
37955,Sweden,2005,male,75+,117,311063.0,37.612959432655124
37956,Sweden,2006,female,15-24,51,557351.0,9.150427647927428
37957,Sweden,2006,female,25-34,41,565463.0,7.250695447801182
37958,Sweden,2006,female,35-54,143,1202882.0,11.88811537623807
37959,Sweden,2006,female,05-14,2,511860.0,0.39073184073770173
37960,Sweden,2006,female,55-74,94,1005125.0,9.35207063798035
37961,Sweden,2006,female,75+,49,487029.0,10.061002527570228
37962,Sweden,2006,male,15-24,73,586123.0,12.454723667216609
37963,Sweden,2006,male,25-34,79,586595.0,13.467554275096106
37964,Sweden,2006,male,35-54,284,1242768.0,22.852213767976
37965,Sweden,2006,male,05-14,2,538858.0,0.37115529508701733
37966,Sweden,2006,male,55-74,265,979423.0,27.056746676359445
37967,Sweden,2006,male,75+,114,312567.0,36.47218036452985
37968,Sweden,2007,female,15-24,35,573531.0,6.102547203202617
37969,Sweden,2007,female,25-34,28,562738.0,4.97567251545124
37970,Sweden,2007,female,35-54,129,1210389.0,10.657730696495094
37971,Sweden,2007,female,05-14,2,500349.0,0.3997209947456675
37972,Sweden,2007,female,55-74,97,1018811.0,9.520902306708507
37973,Sweden,2007,female,75+,34,485845.0,6.998116683304345
37974,Sweden,2007,male,15-24,69,604397.0,11.41633727500302
37975,Sweden,2007,male,25-34,103,585980.0,17.57739171985392
37976,Sweden,2007,male,35-54,298,1251142.0,23.81823965625005
37977,Sweden,2007,male,05-14,5,526368.0,0.9499057693476807
37978,Sweden,2007,male,55-74,224,995361.0,22.50439790186676
37979,Sweden,2007,male,75+,102,314248.0,32.458440467401545
37980,Sweden,2008,female,15-24,40,588321.0,6.799009384332702
37981,Sweden,2008,female,25-34,42,561352.0,7.481936467670908
37982,Sweden,2008,female,35-54,99,1217920.0,8.128612716763007
37983,Sweden,2008,female,05-14,4,492594.0,0.8120277551086696
37984,Sweden,2008,female,55-74,88,1033770.0,8.512531801077609
37985,Sweden,2008,female,75+,42,483517.0,8.686354357757846
37986,Sweden,2008,male,15-24,96,619829.0,15.488142697421384
37987,Sweden,2008,male,25-34,96,586538.0,16.367225993882748
37988,Sweden,2008,male,35-54,292,1258502.0,23.20218799811204
37989,Sweden,2008,male,05-14,0,518331.0,0.0
37990,Sweden,2008,male,55-74,263,1012224.0,25.98239124936773
37991,Sweden,2008,male,75+,108,315606.0,34.2198817512975
37992,Sweden,2009,female,15-24,43,600839.0,7.156659271452086
37993,Sweden,2009,female,25-34,33,561793.0,5.874049694460415
37994,Sweden,2009,female,35-54,133,1226921.0,10.840143741936116
37995,Sweden,2009,female,05-14,3,488574.0,0.6140318559726878
37996,Sweden,2009,female,55-74,106,1048846.0,10.106345450142348
37997,Sweden,2009,female,75+,36,481488.0,7.476821852258001
37998,Sweden,2009,male,15-24,91,632027.0,14.398119067698058
37999,Sweden,2009,male,25-34,111,588185.0,18.871613522956213
38000,Sweden,2009,male,35-54,313,1266615.0,24.71153428626694
38001,Sweden,2009,male,05-14,3,514747.0,0.5828105846172974
38002,Sweden,2009,male,55-74,261,1029075.0,25.362582902120838
38003,Sweden,2009,male,75+,109,316812.0,34.405262426928275
38004,Sweden,2010,female,15-24,31,607958.0,5.09903644659664
38005,Sweden,2010,female,25-34,31,564791.0,5.488756017712746
38006,Sweden,2010,female,35-54,100,1234672.0,8.09931706558503
38007,Sweden,2010,female,05-14,2,487899.0,0.40992090576123336
38008,Sweden,2010,female,55-74,105,1063334.0,9.874601959497204
38009,Sweden,2010,female,75+,34,480218.0,7.080117779841656
38010,Sweden,2010,male,15-24,87,639346.0,13.607655322782968
38011,Sweden,2010,male,25-34,106,593020.0,17.874607939023978
38012,Sweden,2010,male,35-54,280,1273933.0,21.979177868851814
38013,Sweden,2010,male,05-14,1,514297.0,0.19444017756277016
38014,Sweden,2010,male,55-74,263,1044678.0,25.17522145579786
38015,Sweden,2010,male,75+,101,318979.0,31.663526439044578
38016,Sweden,2011,female,15-24,36,607514.0,5.925789364524933
38017,Sweden,2011,female,25-34,46,571231.0,8.05278425015449
38018,Sweden,2011,female,35-54,103,1238769.0,8.314705970201063
38019,Sweden,2011,female,05-14,2,491569.0,0.40686048143800774
38020,Sweden,2011,female,55-74,98,1077463.0,9.095439936220547
38021,Sweden,2011,female,75+,38,479833.0,7.9194219655588505
38022,Sweden,2011,male,15-24,85,639416.0,13.293380209441114
38023,Sweden,2011,male,25-34,107,600789.0,17.80991329734732
38024,Sweden,2011,male,35-54,263,1277205.0,20.591839211403023
38025,Sweden,2011,male,05-14,3,518467.0,0.5786289194876434
38026,Sweden,2011,male,55-74,245,1059858.0,23.11630425962723
38027,Sweden,2011,male,75+,86,322530.0,26.66418627724553
38028,Sweden,2012,female,15-24,34,602499.0,5.64316289321642
38029,Sweden,2012,female,25-34,27,580871.0,4.648192111501522
38030,Sweden,2012,female,35-54,140,1241491.0,11.276763182334788
38031,Sweden,2012,female,05-14,4,499876.0,0.8001984492154054
38032,Sweden,2012,female,55-74,89,1090751.0,8.159515783162243
38033,Sweden,2012,female,75+,41,480219.0,8.537771308507159
38034,Sweden,2012,male,15-24,83,635011.0,13.07063972120168
38035,Sweden,2012,male,25-34,113,609527.0,18.53896546010267
38036,Sweden,2012,male,35-54,257,1279633.0,20.083883425951036
38037,Sweden,2012,male,05-14,1,527714.0,0.18949658337660172
38038,Sweden,2012,male,55-74,256,1074267.0,23.83020236123794
38039,Sweden,2012,male,75+,109,327050.0,33.32823727258829
38040,Sweden,2013,female,15-24,48,595101.0,8.065857728351993
38041,Sweden,2013,female,25-34,46,593992.0,7.744212043259842
38042,Sweden,2013,female,35-54,117,1244666.0,9.400112158603191
38043,Sweden,2013,female,05-14,1,512011.0,0.1953083039231579
38044,Sweden,2013,female,55-74,108,1102468.0,9.796202701575012
38045,Sweden,2013,female,75+,48,481818.0,9.962267910289778
38046,Sweden,2013,male,15-24,99,628573.0,15.749960625098437
38047,Sweden,2013,male,25-34,111,621904.0,17.848413903110448
38048,Sweden,2013,male,35-54,266,1283078.0,20.731397467652005
38049,Sweden,2013,male,05-14,3,540668.0,0.5548691618516354
38050,Sweden,2013,male,55-74,273,1086729.0,25.121258381804477
38051,Sweden,2013,male,75+,110,333073.0,33.025793144445814
38052,Sweden,2014,female,15-24,36,585957.0,6.143795534484613
38053,Sweden,2014,female,25-34,42,609532.0,6.890532408470761
38054,Sweden,2014,female,35-54,135,1249962.0,10.800328329981232
